,Flow,Description,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
20,192.168.1.80:48534<-->81.200.154.28:443,All packet,0.1709740161895752,3.600120544433594e-05,0.03653969764709473,1.0961909294128418,2962,66,452.03225806451616,14013,66,0.15590181350708007,0.008840693367852105,0.05265592954012411,0.09487632857428656,0.7795090675354004,0.07956624031066895,0.24440169699946226,0.31213884353637694,0.02357927958170573,0.0032248497009277344,0.00750270462762547,0.011294229163063899,0.07956624031066895,0.006449699401855469,0.03166891607506341,0.04395449161529541,554.3333333333334,70.0,203.4665387612048,334.33523809523814,3130.0,280.0,932.0661779079853,1526.2,408.0,66.0,139.27141766269838,204.16666666666666,3672.0,198.0,1430.6211063730327,1224.5,13,3,3.7094473981982814,6.2,vpn
21,192.168.1.80:49986<-->81.200.154.28:443,All packet,0.5394489765167236,2.5987625122070312e-05,0.04010296662648519,1.2030889987945557,2962,66,502.5806451612903,15580,66,0.08533070304177025,0.01479490598042806,0.0320500523317495,0.06001241279370858,0.9386377334594727,0.13315415382385254,0.3572469480875048,0.43717559178670246,0.018995046615600586,0.00044417381286621094,0.006956055074871997,0.005788850784301758,0.1329653263092041,0.0017766952514648438,0.05117278752940417,0.030939483642578126,534.8333333333334,70.0,210.06776743132264,238.71111111111114,6418.0,280.0,2718.4954580715334,2603.6666666666665,1072.2,66.0,370.6339236803832,377.6888888888889,5361.0,198.0,2075.966570058391,2084.0,13,1,4.968651728587948,7.75,vpn
22,192.168.1.80:48932<-->81.200.154.28:443,All packet,0.17303895950317383,2.86102294921875e-06,0.028590997060139973,0.8577299118041992,1514,66,483.6774193548387,14994,66,0.12783207212175643,0.004203081130981445,0.05108474219930926,0.09209296352419502,1.2316710948944092,0.021015405654907227,0.46610084167027327,0.630152702331543,0.012779855728149414,6.723403930664062e-05,0.004719426056201151,0.004933608373006186,0.12779855728149414,0.00020170211791992188,0.04895831102297169,0.030423736572265624,764.0,70.0,303.63955110711083,365.2291666666667,6667.0,214.0,3043.4555504393356,3353.25,1182.8,66.0,423.03402228806976,431.13818181818186,6601.0,198.0,2872.7776106061533,2755.0,12,4,2.8613807855648994,7.75,vpn
23,192.168.1.80:46784<-->81.200.154.28:443,All packet,0.4257168769836426,3.0994415283203125e-06,0.034844501813252764,1.045335054397583,1514,66,489.19354838709677,15165,66,0.08515063921610515,0.02237117290496826,0.0268895890033232,0.05951299691441083,0.78118896484375,0.22371172904968262,0.2556446645888359,0.4201175371805827,0.02237117290496826,0.008597612380981445,0.004704367214878033,0.014556293487548827,0.22371172904968262,0.01719522476196289,0.07567816223205867,0.07452678680419922,615.0,70.0,233.56347979290453,392.73809523809524,7380.0,280.0,3240.8203693920873,4855.0,729.75,66.0,269.1631880473561,474.3287878787879,6707.0,198.0,2384.905482403862,2976.2,14,5,3.858612300930075,10.333333333333334,vpn
24,192.168.1.80:47686<-->81.200.154.28:443,All packet,0.9558000564575195,1.9073486328125e-06,0.05582110087076823,1.6746330261230469,1514,66,405.2903225806452,12564,66,0.12641620635986328,0.005928013059828017,0.05412313213595763,0.05020736764978479,0.5056648254394531,0.05335211753845215,0.19245017761554975,0.24117263158162436,0.04127645492553711,0.005928013059828017,0.014647585804896444,0.021827450505009404,0.16450095176696777,0.05335211753845215,0.04704871139561633,0.10013532638549805,537.6666666666666,70.0,199.37538265763038,344.4444444444444,6452.0,280.0,2650.146830313789,3946.6666666666665,632.0,236.0,164.42286945555963,455.2,6320.0,708.0,2392.504591891565,4001.3333333333335,12,2,4.380353866983808,7.75,vpn
25,192.168.1.80:48540<-->81.200.154.28:443,All packet,9.171142101287842,3.0994415283203125e-05,0.33478243350982667,10.0434730052948,1514,66,567.1612903225806,17582,66,0.14901524782180786,0.00028383731842041016,0.05437958087993598,0.05699441697862413,0.5960609912872314,0.0005676746368408203,0.20818485329180386,0.21840052604675292,0.026632944742838543,0.00028383731842041016,0.009333420440587973,0.009178800053066677,0.07989883422851562,0.0005676746368408203,0.030933160521904635,0.03260369300842285,1042.6666666666667,66.0,417.88605570843777,533.1666666666667,6346.0,264.0,2590.0089266255436,3153.6,1042.6666666666667,66.0,375.0646133371926,574.0933333333334,6214.0,198.0,2269.6498408344846,2954.0,12,3,3.059411708155671,6.2,vpn
26,192.168.1.80:47224<-->81.200.154.28:443,All packet,0.21408414840698242,4.0531158447265625e-06,0.02466256618499756,0.7398769855499268,1514,66,513.6774193548387,15924,66,0.0797574520111084,0.009236203299628364,0.03288497663464986,0.033259673471804016,0.2392723560333252,0.08312582969665527,0.0685274307251227,0.1434172789255778,0.010785365104675293,0.00459085191999163,0.0025296832529957346,0.007643582707359677,0.10785365104675293,0.015109062194824219,0.04031079582974568,0.051699558893839516,613.1428571428571,70.0,240.3554634353565,407.1587301587301,8584.0,280.0,3522.312876506004,5108.0,665.3636363636364,246.66666666666666,190.16556936807564,514.9434343434343,7319.0,740.0,2896.1864964505,4795.666666666667,14,5,3.858612300930075,10.333333333333334,vpn
27,192.168.1.80:50152<-->81.200.154.28:443,All packet,0.11358213424682617,2.1457672119140625e-06,0.02001179854075114,0.6003539562225342,1514,66,447.83870967741933,13883,66,0.07961336771647136,0.039266570409138994,0.016737216140785598,0.06154041290283203,0.5916717052459717,0.23884010314941406,0.16569993876579733,0.47317012151082355,0.029971718788146973,0.0015014012654622395,0.010637089695061974,0.009128662745157879,0.11988687515258789,0.00335693359375,0.04449705530245952,0.03940615653991699,530.5625,70.0,200.53723339860522,349.58750000000003,8489.0,280.0,3351.625376838328,4417.0,646.0,66.0,251.82608914690104,331.13575757575757,6705.0,198.0,2439.7555287364344,2128.6,16,5,4.4969125210773475,10.333333333333334,vpn
28,192.168.1.80:48940<-->81.200.154.28:443,All packet,3.1426310539245605,2.1457672119140625e-06,0.14097923437754314,4.229377031326294,1514,66,473.1290322580645,14667,66,0.13843194643656412,0.006458806991577149,0.04199264147437473,0.07780018409093221,0.4152958393096924,0.06458806991577148,0.12030843434951577,0.24143004417419434,0.01344609260559082,0.004529118537902832,0.003523536789219145,0.007458996772766113,0.06458806991577148,0.009058237075805664,0.02232879837922531,0.027835607528686523,808.4,70.0,263.99092000464327,384.1609523809524,6707.0,280.0,2483.196681698814,2543.8,861.0,66.0,303.9504805525057,446.6818181818182,6509.0,198.0,2462.3353244430377,2523.5,14,3,3.9698866482558417,6.2,vpn
29,192.168.1.80:47702<-->81.200.154.28:443,All packet,9.89230990409851,2.86102294921875e-06,0.4941338698069255,14.824016094207764,1514,66,432.83870967741933,13418,66,0.09646042188008626,0.047331015268961586,0.018790441677020014,0.07856002308073498,0.5704622268676758,0.14199304580688477,0.15664211639146422,0.31717467308044434,0.030213594436645508,0.00012063980102539062,0.010765430422268869,0.014861881732940674,0.10041975975036621,0.0003619194030761719,0.0341773976052636,0.040901621182759605,613.75,70.0,214.99623350402763,435.2321428571429,6936.0,280.0,2436.8447324357785,2979.5,1514.0,66.0,502.99341370279893,525.1944444444445,4542.0,198.0,1464.9997345468096,1638.3333333333333,14,1,4.16986271980755,4.428571428571429,vpn
