,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
426,192.168.1.78:62232<-->81.200.154.28:443,15.097752094268799,9.5367431640625e-07,2.002682662010193,60.080479860305786,1514,54,245.09677419354838,7598,66,0.08007693290710449,0.03964805603027344,0.016245111391290194,0.057614992724524604,0.4813268184661865,0.07929611206054688,0.12891819338464636,0.22239176432291666,0.04606151580810547,0.0004506508509318034,0.01780418779896763,0.014434774716695149,0.09212303161621094,0.0018830299377441406,0.03533143147320467,0.029230070114135743,523.0,66.0,169.3720428196132,144.33333333333334,5753,198,2062.2517156954646,1142.1666666666667,733.5714285714286,62.0,259.61768752045646,232.91428571428568,5135,186,1935.7434334125996,1285.6,11,3,2.6718699236468995,5.166666666666667,vpn
427,192.168.1.78:64427<-->81.200.154.28:443,0.13998794555664062,1.9073486328125e-06,0.019501304626464842,0.5850391387939453,1514,66,472.4193548387097,14645,66,0.10653079639781605,0.006885528564453125,0.04198672228460393,0.06405736701657073,2.343677520751953,0.01377105712890625,1.0498225479315744,0.8645719687143961,0.006885528564453125,0.0010091066360473633,0.0022878427619229557,0.0036118745803833006,0.019626617431640625,0.0020182132720947266,0.006479163349816305,0.013297128677368163,590.4347826086956,66.0,246.05088330884658,242.47826086956522,13580,198,6288.162918443581,4687.333333333333,704.7777777777778,66.0,276.73045546365944,343.53737373737374,7039,198,3108.906778917631,2900.2,23,3,8.993825042154695,10.333333333333334,vpn
428,192.168.1.78:61771<-->81.200.154.28:443,0.15108299255371094,0.0,0.022370100021362305,0.6711030006408691,1514,66,538.3225806451613,16688,66,0.0795443852742513,0.0021296569279261996,0.03162396872075362,0.04005109166342114,0.5771884918212891,0.014907598495483398,0.23114032378952662,0.2769097487131755,0.0021296569279261996,8.746981620788574e-05,0.0007851238839281934,0.0011483015758650644,0.014907598495483398,0.0006997585296630859,0.0057420940966320545,0.005089879035949707,611.9,71.0,253.69047769323592,429.7583333333334,9702,284,3881.3491068040876,5368.333333333333,748.375,241.0,215.01840901977232,545.9346590909091,8232,723,3148.9429178694236,4070.0,16,5,4.4969125210773475,10.333333333333334,vpn
429,192.168.1.78:58392<-->81.200.154.28:443,0.1390979290008545,1.1920928955078125e-06,0.0253069003423055,0.759207010269165,1514,66,484.0967741935484,15007,66,0.10112534250531878,0.08207368850708008,0.007835445882865315,0.09092871045309399,1.343806505203247,0.24622106552124023,0.4499661958005905,0.7659683227539062,0.031595611572265626,0.001541546412876674,0.012230261226989699,0.01137440289769854,0.15797805786132812,0.003554105758666992,0.06203924872325796,0.06160169839859009,609.9375,71.0,229.56696690653766,386.79398148148147,9759,284,3882.463736684049,4786.0,777.25,76.33333333333333,305.6876384345083,458.4583333333333,6218,458,2741.460411441318,3328.25,16,1,5.539629951540085,7.75,vpn
430,192.168.1.78:63291<-->81.200.154.28:443,0.134598970413208,9.5367431640625e-07,0.019145401318868,0.57436203956604,1514,66,524.9032258064516,16272,66,0.1278735895951589,0.07923165957132976,0.024320965011914573,0.10355262458324432,3.0689661502838135,0.23769497871398926,1.415635585784912,1.6533305644989014,0.002831833703177316,0.0009804964065551758,0.0008270571255994792,0.0016686973117646716,0.03964567184448242,0.0019609928131103516,0.016465648234818435,0.016654332478841145,613.56,71.0,271.28,342.28,15339,284,7527.5,7811.5,758.375,241.0,217.44980352363885,536.2361111111112,9140,723,3477.6677050383446,5310.0,25,1,10.498677165349081,10.333333333333334,vpn
431,192.168.1.78:62202<-->81.200.154.28:443,0.14662694931030273,9.5367431640625e-07,0.02193896770477295,0.6581690311431885,1514,66,520.0967741935484,16123,66,0.07700904210408528,0.001117795705795288,0.031083314038815864,0.037294398697595744,0.47258901596069336,0.008942365646362305,0.18933861606428565,0.2375195026397705,0.03186504046122233,0.00020056962966918945,0.01347061437212175,0.008541124562422434,0.09559512138366699,0.0016045570373535156,0.039696305962016266,0.027026057243347168,595.8666666666667,71.0,242.5151423687496,413.74343434343433,8938,284,3623.461696591626,5180.0,687.3333333333334,66.0,272.0242694467611,418.3787878787879,7471,198,3221.6008831014433,3644.5,15,5,4.109609335312651,10.333333333333334,vpn
432,192.168.1.78:64219<-->81.200.154.28:443,1.539566993713379,9.5367431640625e-07,0.07313083012898763,2.193924903869629,1514,66,477.64516129032256,14807,66,0.08038536707560222,0.00020252574573863637,0.03716074991537833,0.03739970509624069,0.24115610122680664,0.002227783203125,0.1103146654178141,0.11337882280349731,0.0007746560232979911,0.00020252574573863637,0.0002561315324069155,0.000562914006121747,0.0054225921630859375,0.0014231204986572266,0.001727234782766188,0.003024498621622721,634.6666666666666,66.0,275.54134747196593,343.81666666666666,7616,198,3339.6902176698964,3533.5,738.0,241.0,214.12878321811183,537.8888888888888,7616,723,2930.437092918999,4747.666666666667,12,4,3.344772040064913,7.75,vpn
433,192.168.1.78:60982<-->81.200.154.28:443,0.1690959930419922,9.5367431640625e-07,0.023197865486145018,0.6959359645843506,1514,66,513.2903225806451,15912,66,0.07870364189147949,0.001253366470336914,0.03164085804583694,0.04081108172734579,0.5097148418426514,0.011280298233032227,0.20380952661236537,0.252368688583374,0.0027565956115722656,0.00017158190409342447,0.0009341775274586084,0.001293847958246867,0.011280298233032227,0.0010294914245605469,0.0040166984535581545,0.004952669143676758,644.4615384615385,71.0,245.26828150930953,409.43589743589746,8378,284,3483.0230483813275,5109.666666666667,743.2222222222222,66.0,279.8392048636211,424.28055555555557,6689,198,3065.8626335013773,3519.75,13,5,3.7712361663282534,10.333333333333334,vpn
434,192.168.1.78:59545<-->81.200.154.28:443,0.1715860366821289,9.5367431640625e-07,0.023516734441121418,0.7055020332336426,1514,66,497.51612903225805,15423,66,0.07915480931599934,0.0010146796703338623,0.03301530825780993,0.04609988937302242,0.8138225078582764,0.008117437362670898,0.33894433154702513,0.3531347910563151,0.003709713617960612,0.00013240178426106772,0.00138734105279837,0.0013744149889264787,0.011129140853881836,0.0007944107055664062,0.003982888681655566,0.0045569539070129395,561.8,71.0,230.28454088460123,396.6606060606061,8427,284,3427.8804270601713,4946.666666666667,762.2222222222222,87.66666666666667,282.30824777051635,439.3055555555556,6860,263,2987.8229846327913,3460.75,15,5,4.109609335312651,10.333333333333334,vpn
435,192.168.1.78:63816<-->81.200.154.28:443,1.694087028503418,0.0,0.07790520191192626,2.337156057357788,1514,66,490.0967741935484,15193,66,0.07688109079996745,4.547834396362305e-05,0.03581987468054293,0.03584442370467716,0.23064327239990234,0.0003638267517089844,0.1067890097318889,0.10821378231048584,0.002090930938720703,4.547834396362305e-05,0.0007959103991356243,0.0007359170251422458,0.004181861877441406,0.0003638267517089844,0.0017078262935674262,0.0022676587104797363,827.8888888888889,66.0,320.2133283013836,367.89529914529913,7451,198,3402.8748875032124,3630.0,827.8888888888889,66.0,303.91136321272165,443.4472222222222,7451,198,3256.795770001552,3690.25,13,4,3.5619517121937516,7.75,vpn
436,192.168.1.78:62885<-->81.200.154.28:443,15.001152038574219,0.0,1.6072841962178548,48.218525886535645,1514,54,247.09677419354838,7660,66,0.09511876106262207,0.039826393127441406,0.021312144682847922,0.06971625487009683,0.4951441287994385,0.07965278625488281,0.13301587276949126,0.27050366401672366,0.023805856704711914,0.001418471336364746,0.009250735363142751,0.007885058720906576,0.04761171340942383,0.002836942672729492,0.017521016047123885,0.01784992218017578,528.6363636363636,66.0,183.77998524106647,161.12727272727273,5815,198,2236.0212521351405,1343.4,738.7142857142857,66.0,275.4608105761422,277.92857142857144,5171,198,2088.621136060822,1572.5,11,2,2.8713930346059686,4.428571428571429,vpn
437,192.168.1.78:62434<-->81.200.154.28:443,0.22728395462036133,0.0,0.025068330764770507,0.7520499229431152,1514,66,525.741935483871,16298,66,0.08017436663309734,0.0008926732199532646,0.03333899070093437,0.034881507782709036,0.35366225242614746,0.0062487125396728516,0.14467631461825048,0.20014468828837076,0.0016703605651855469,0.0008926732199532646,0.0003349368692599517,0.0012948896203722271,0.017359018325805664,0.002076864242553711,0.005793316987552699,0.007673919200897217,626.7,71.0,250.21460899706787,423.48333333333335,9164,284,3697.4961197485463,5238.333333333333,766.875,66.0,306.8207229876879,453.88541666666663,8900,264,3649.1276012219687,4005.5,16,5,4.4969125210773475,10.333333333333334,vpn
438,192.168.1.78:59861<-->81.200.154.28:443,0.1729891300201416,9.5367431640625e-07,0.023324998219807942,0.6997499465942383,1514,66,524.6129032258065,16263,66,0.07879424095153809,0.0009095668792724609,0.031955155639675346,0.04210226270887587,0.6990447044372559,0.0063669681549072266,0.2880520406209983,0.3139314651489258,0.011819601058959961,0.0001652836799621582,0.0048481202937955565,0.003437831997871399,0.023639202117919922,0.0013222694396972656,0.009097924001920568,0.008260548114776611,609.0,71.0,247.41581761390188,420.5416666666667,9306,284,3733.463926287341,5226.666666666667,873.0,241.0,236.44893422388165,613.6647727272727,6555,723,2398.0420529048274,3963.75,16,5,4.4969125210773475,10.333333333333334,vpn
439,192.168.1.78:64112<-->81.200.154.28:443,0.13911104202270508,9.5367431640625e-07,0.021686299641927084,0.6505889892578125,1514,66,562.1935483870968,17428,66,0.07999650637308757,0.00037659298289905894,0.03326935010952561,0.03517184353838063,0.25142431259155273,0.0041425228118896484,0.1139701928505858,0.16518545150756836,0.0015540122985839844,0.00037659298289905894,0.00042249125936042045,0.0010328149640714969,0.007449626922607422,0.0022728443145751953,0.001966102376311867,0.004243254661560059,675.6666666666666,71.0,266.113349657303,443.6161616161616,10135,284,4062.334386367851,5615.0,778.5,66.0,297.356791864419,442.4326923076923,8895,198,3678.262429463129,4011.0,15,5,4.109609335312651,10.333333333333334,vpn
440,192.168.1.78:63976<-->81.200.154.28:443,0.1413581371307373,0.0,0.020808466275533042,0.6242539882659912,1514,66,523.2258064516129,16220,66,0.09522533416748047,0.0057571132977803545,0.038406575096948226,0.042095651891496444,0.2856760025024414,0.06908535957336426,0.09534584013560746,0.20260214805603027,0.0057571132977803545,2.1457672119140625e-06,0.002310032436710839,0.0017986347277959187,0.06908535957336426,4.291534423828125e-06,0.02892451319081026,0.019181549549102783,596.2727272727273,71.0,245.2915039166345,417.84646464646465,8794,284,3602.3287221215974,5212.333333333333,795.125,66.0,298.6587348662952,442.1081730769231,8662,198,3622.9033246831195,3986.0,15,5,4.109609335312651,10.333333333333334,vpn
441,192.168.1.78:59730<-->81.200.154.28:443,0.1398310661315918,9.5367431640625e-07,0.020264236132303874,0.6079270839691162,1514,66,503.5806451612903,15611,66,0.09108594655990601,0.0750590165456136,0.007112754560568935,0.08504489925172594,1.8217189311981201,0.22517704963684082,0.7429624843319682,0.7712883949279785,0.01785099506378174,0.00017438616071428572,0.006757128579299504,0.004391976765223913,0.03570199012756348,0.001220703125,0.012965794955736146,0.010257101058959961,792.0,71.0,296.87582713945056,458.8412698412699,10784,284,4350.350586127769,5009.333333333333,678.2,66.0,233.54933392706943,419.8466666666667,6782,198,2853.4238100920097,3093.4,21,5,7.542472332656507,10.333333333333334,vpn
442,192.168.1.78:62370<-->81.200.154.28:443,0.20952701568603516,9.5367431640625e-07,0.02520487308502197,0.7561461925506592,1514,66,596.4193548387096,18489,66,0.07607173919677734,0.000385216304234096,0.0316203551902475,0.04297743751889183,0.7871303558349609,0.002696514129638672,0.3297442223202327,0.33934736251831055,0.003770033518473307,0.00011651856558663505,0.0015061618159627537,0.0011687037490663073,0.011310100555419922,0.0008060932159423828,0.00434290701778816,0.0039070844650268555,723.0625,71.0,283.73109341074263,466.45416666666665,11569,284,4607.467875332635,5968.666666666667,1035.25,241.0,284.96932421260277,686.49375,7296,723,2461.1900957666803,4520.25,16,5,4.4969125210773475,10.333333333333334,vpn
443,192.168.1.78:59479<-->81.200.154.28:443,15.159584045410156,9.5367431640625e-07,2.002632967631022,60.078989028930664,1514,54,246.29032258064515,7635,66,0.08072471618652344,0.0010205507278442383,0.023252755209664078,0.039125800132751465,0.2421741485595703,0.00612330436706543,0.07053244569507991,0.11139476299285889,0.02731001377105713,0.0010205507278442383,0.009491022430927943,0.011036062240600586,0.05462002754211426,0.00612330436706543,0.01817349850276527,0.022888565063476564,599.1111111111111,66.0,197.7330829301157,157.0185185185185,5392,198,1927.7306174186615,1082.0,751.4285714285714,62.0,267.02775824522325,235.6857142857143,5260,186,1986.8155827856797,1308.2,9,2,2.0603150145508513,4.428571428571429,vpn
444,192.168.1.78:61428<-->81.200.154.28:443,15.072854995727539,1.9073486328125e-06,1.7930233001708984,53.79069900512695,1514,54,255.3548387096774,7916,66,0.07922665278116862,0.031122287114461262,0.02085628581075248,0.06191383853103175,0.4661092758178711,0.09336686134338379,0.11980095373333871,0.2535392284393311,0.007843971252441406,0.0007914475032261439,0.0026035071847773025,0.0026910577501569476,0.015687942504882812,0.0024797916412353516,0.004858475902796575,0.006173563003540039,487.5,66.0,168.11115370492226,151.3,5850,198,2252.4462790486255,1345.6,657.5,62.0,229.88344873000318,218.5,5260,186,1984.111287201401,1313.0,12,2,3.1841621957571338,5.166666666666667,vpn
445,192.168.1.78:61219<-->81.200.154.28:443,0.1472468376159668,9.5367431640625e-07,0.020479226112365724,0.6143767833709717,1514,66,594.483870967742,18429,66,0.08005221684773763,0.0009848049708775111,0.037145855872115226,0.027520972584921213,0.2401566505432129,0.006893634796142578,0.10671449202444154,0.08947094281514485,0.0009848049708775111,0.0005306547338312322,0.00020980192640105,0.0006882984400827648,0.006893634796142578,0.0010988712310791016,0.0025198570072902005,0.004609902699788411,695.5,71.0,282.912711312557,469.9666666666667,11128,284,4440.326214242473,5948.666666666667,787.75,241.0,246.74393547027253,588.7388888888889,11062,723,4225.2910747860515,6029.0,16,5,4.4969125210773475,10.333333333333334,vpn
446,192.168.1.78:63065<-->81.200.154.28:443,0.1460428237915039,9.5367431640625e-07,0.024001137415568034,0.720034122467041,1514,66,613.3225806451613,19013,66,0.07747371991475423,0.02231810309670188,0.022673270485612206,0.04801794495245423,0.5311441421508789,0.2324211597442627,0.1378402957835692,0.3363548119862874,0.03149700164794922,0.0004285573959350586,0.012311476282159632,0.006876573562622071,0.06299400329589844,0.0008571147918701172,0.023988205306212918,0.015201425552368164,785.6153846153846,71.0,296.55890395355766,465.95512820512823,10213,284,4095.866290135295,5664.0,815.2222222222222,66.0,279.4358743991804,469.0444444444444,7337,198,2983.537698773052,3225.0,13,1,4.968651728587948,7.75,vpn
447,192.168.1.78:62535<-->81.200.154.28:443,0.18999600410461426,9.5367431640625e-07,0.02432835896809896,0.7298507690429688,1514,66,513.483870967742,15918,66,0.0797575314839681,0.0011956426832411024,0.032841883245135005,0.045472964092537205,0.6655886173248291,0.010760784149169922,0.2713674200348937,0.3052073319753011,0.004883527755737305,0.0004935264587402344,0.0015871039086228394,0.001794110404120551,0.010760784149169922,0.0009870529174804688,0.004285069960190412,0.006526851654052734,642.7692307692307,71.0,245.03537830412225,409.5897435897436,8356,284,3480.373958196,5111.666666666667,851.75,66.0,280.2349985280211,455.68999999999994,6814,198,2907.1362265982652,3128.4,13,5,3.7712361663282534,10.333333333333334,vpn
448,192.168.1.78:59879<-->81.200.154.28:443,0.14335107803344727,0.0,0.02068193753560384,0.6204581260681152,1514,66,582.5806451612904,18060,66,0.10353004932403564,0.07871739069620769,0.011128288702985111,0.0943815928918344,1.8161520957946777,0.23615217208862305,0.6726897929216501,0.8911615212758383,0.03823268413543701,0.0001312096913655599,0.014948301872676067,0.008346239725748699,0.15293073654174805,0.0007872581481933594,0.059903373040676215,0.03322491645812988,752.2857142857143,71.0,296.20161253379035,483.67418546365917,11927,284,4769.680795282729,5825.666666666667,775.625,66.0,291.45107370568655,499.31388888888887,6919,198,2746.7999126255995,3583.2,19,5,6.182412330330469,10.333333333333334,vpn
449,192.168.1.78:61485<-->81.200.154.28:443,0.17545390129089355,9.5367431640625e-07,0.02347896099090576,0.7043688297271729,1514,66,495.51612903225805,15361,66,0.07849264144897461,0.0007339318593343099,0.03205511311759302,0.042759246296352804,0.7848186492919922,0.004403591156005859,0.3273153835044854,0.3415667215983073,0.0037973721822102866,0.0001876354217529297,0.0013997447237752583,0.0014240841070810954,0.01139211654663086,0.0015010833740234375,0.003955708652325633,0.004812896251678467,661.6666666666666,71.0,249.51092971141082,411.65359477124184,8539,284,3447.7419663696796,4926.0,831.8571428571429,87.66666666666667,296.92713624187695,447.29004329004334,6915,263,2967.718315474028,3431.0,17,5,4.988876515698588,10.333333333333334,vpn
450,192.168.1.78:60085<-->81.200.154.28:443,0.17661285400390625,9.5367431640625e-07,0.02258753776550293,0.6776261329650879,1514,66,583.1935483870968,18079,66,0.08308211962381999,0.002566397190093994,0.0342147497286028,0.036109144639487216,0.24946808815002441,0.03079676628112793,0.10303042736905202,0.17650373776753744,0.002566397190093994,0.0010332167148590088,0.0005776416393071966,0.0016010329127311707,0.03079676628112793,0.0027532577514648438,0.011550027502486107,0.01116788387298584,763.5,71.0,288.9164810541125,459.36111111111114,10689,284,4275.832628467428,5832.0,817.1538461538462,66.0,312.1114478803746,456.732905982906,10623,198,4289.242262626349,4467.25,14,5,3.858612300930075,10.333333333333334,vpn
451,192.168.1.78:61892<-->81.200.154.28:443,15.1582510471344,2.1457672119140625e-06,1.102478528022766,33.07435584068298,1514,54,259.38709677419354,8041,66,0.0776689847310384,0.02624336878458659,0.020375313666357024,0.048597900072733555,0.5312066078186035,0.07873010635375977,0.16450587683765722,0.22547469139099122,0.0044825077056884766,0.0003590583801269531,0.0015796193679408891,0.0018126443028450012,0.009672403335571289,0.0007181167602539062,0.003933103914362344,0.005438864231109619,484.0,66.0,166.71124737101573,150.6,6292,198,2429.22835484851,1434.0,599.1111111111111,62.0,219.27469348673984,241.02777777777777,5392,186,2187.7667123118954,1621.75,13,1,3.7155828016013257,5.166666666666667,vpn
452,192.168.1.78:63840<-->81.200.154.28:443,1.4687581062316895,9.5367431640625e-07,0.07603243192036947,2.280972957611084,1514,66,473.7096774193548,14685,66,0.08227772712707519,0.00027552247047424316,0.03506958891094901,0.04761696408192317,0.822777271270752,0.0022041797637939453,0.3209550610083232,0.2871813178062439,0.0039337873458862305,0.00027552247047424316,0.0014434253992851084,0.0019198079903920491,0.015735149383544922,0.002012968063354492,0.005586216363630635,0.006413412094116211,676.0,71.0,273.2660010588781,344.2045454545455,7436,284,3263.4489041503316,3525.5,1190.0,82.0,384.8711286638845,558.4555555555555,5938,246,2219.2326601778373,2829.0,11,4,3.2691742076555053,7.75,vpn
453,192.168.1.78:62898<-->81.200.154.28:443,0.12486791610717773,9.5367431640625e-07,0.020173033078511555,0.6051909923553467,1514,66,507.61290322580646,15736,66,0.09720131329127721,0.07799458503723145,0.008465421932863081,0.08534181307232569,1.2124431133270264,0.23398375511169434,0.3999636760791607,0.7089453538258871,0.021644314130147297,0.0010750293731689453,0.0077451222618925486,0.007091650508698963,0.1298658847808838,0.0021500587463378906,0.04880688157578944,0.04159765243530274,613.8125,71.0,234.4524532021365,396.53749999999997,9821,284,3893.4645240453906,5051.0,890.375,66.0,349.79735840118127,406.84166666666664,7123,198,3032.2797628187277,2917.2,16,5,4.4969125210773475,10.333333333333334,vpn
454,192.168.1.78:60723<-->81.200.154.28:443,0.167755126953125,1.1920928955078125e-06,0.02394866148630778,0.7184598445892334,1514,66,493.4193548387097,15296,66,0.07952157656351726,0.0005379063742501396,0.03479622239716892,0.049277454709249824,1.0165932178497314,0.0037653446197509766,0.43285606799597826,0.41964109738667804,0.004616340001424153,0.0005379063742501396,0.0016077266671344606,0.0024126115299406507,0.02258467674255371,0.0025396347045898438,0.008152329959950017,0.010684669017791748,601.5,71.0,234.2981614785362,399.4583333333333,8414,284,3410.7096361640374,4904.333333333333,751.7777777777778,99.75,290.976862926232,456.97569444444446,6766,399,2900.873349096785,3442.75,16,5,4.4969125210773475,10.333333333333334,vpn
455,192.168.1.78:60808<-->81.200.154.28:443,15.160415887832642,9.5367431640625e-07,0.5390541315078735,16.171623945236206,1514,54,244.90322580645162,7592,66,0.17810591061909994,0.0010051046098981584,0.060738676115282025,0.0832940521694365,0.6911575794219971,0.007035732269287109,0.2550163856208702,0.31980199813842775,0.024958491325378418,7.95125961303711e-05,0.008779237304929473,0.005488278373839364,0.049916982650756836,0.0001590251922607422,0.0170901145994181,0.012163599332173666,512.5,66.0,169.9998401920017,174.76857142857142,5125,198,1878.6952919513053,1391.0,624.125,62.0,190.64348536661694,215.2708333333333,4993,186,1710.2657363371604,1186.3333333333333,10,4,2.1354156504062622,6.2,vpn
456,192.168.1.78:63070<-->81.200.154.28:443,0.48763489723205566,9.5367431640625e-07,0.029504036903381346,0.8851211071014404,1514,66,533.4193548387096,16536,66,0.07924135526021321,0.00034236907958984375,0.032894179827717134,0.035073879030015735,0.2563791275024414,0.004108428955078125,0.11477745735060596,0.16607054074605307,0.0022734403610229492,0.00034236907958984375,0.0007187692370713933,0.0012037711484091623,0.009668827056884766,0.0016360282897949219,0.002920362608308424,0.004990041255950928,609.3333333333334,71.0,250.13458309933748,424.62626262626264,9140,284,3715.5242190331937,5317.666666666667,791.375,66.0,287.63325772678104,426.92708333333337,9140,198,3775.2045639938506,4098.0,15,5,4.109609335312651,10.333333333333334,vpn
457,192.168.1.78:58960<-->81.200.154.28:443,15.092128992080688,1.9073486328125e-06,2.004030704498291,60.12092113494873,1514,54,245.5483870967742,7612,66,0.07941277821858723,0.001518658229282924,0.027145929907514982,0.05249208041599819,0.23823833465576172,0.010630607604980469,0.07916087409401683,0.1586911678314209,0.03569197654724121,0.000545501708984375,0.014199972812531558,0.011926395552498954,0.07138395309448242,0.00109100341796875,0.02717239076788004,0.025751113891601562,539.3,66.0,188.8299298310519,161.66,5393,198,2069.668031351888,1254.2,657.625,62.0,242.51902913418465,256.65625,5261,186,2129.365750640317,1592.0,10,2,2.498979383505129,4.428571428571429,vpn
458,192.168.1.78:59036<-->81.200.154.28:443,0.14966893196105957,9.5367431640625e-07,0.022803235054016113,0.6840970516204834,1514,66,518.3225806451613,16068,66,0.07888428370157878,0.0008967263357979911,0.03224026221694318,0.04347923672388471,0.7598505020141602,0.0062770843505859375,0.31529204656315807,0.3342601458231608,0.03556140263875326,0.0005137324333190918,0.015084879842904164,0.009434713494210017,0.10668420791625977,0.0015339851379394531,0.044506660846538315,0.029651284217834473,608.8,71.0,244.79764609718416,416.45416666666665,9113,284,3663.457413731218,5161.666666666667,744.5,66.0,286.9536911105033,432.7613636363636,7475,198,3178.6993409254674,3588.0,16,5,4.4969125210773475,10.333333333333334,vpn
459,192.168.1.78:61212<-->81.200.154.28:443,0.14435291290283203,9.5367431640625e-07,0.02195007006327311,0.6585021018981934,1514,66,520.8387096774194,16146,66,0.076049009958903,0.0015254418055216472,0.0351090100176199,0.026397400432162817,0.22814702987670898,0.009152650833129883,0.1009035349426109,0.08557089169820149,0.031197786331176758,0.0002032756805419922,0.01313516306515896,0.008461461464564005,0.09359335899353027,0.00183868408203125,0.03875945215413439,0.026654362678527832,659.5555555555555,71.0,255.50324034969105,426.7145969498911,9343,284,3735.984683527966,5187.666666666667,829.1428571428571,66.0,302.4027896545576,440.72802197802196,8148,198,3366.627420357055,3718.25,17,5,4.988876515698588,10.333333333333334,vpn
460,192.168.1.78:59665<-->81.200.154.28:443,0.15031099319458008,9.5367431640625e-07,0.022447665532430012,0.6734299659729004,1514,66,501.96774193548384,15561,66,0.0812074343363444,0.0007052421569824219,0.03286578738557324,0.04112880494859484,0.6221060752868652,0.004936695098876953,0.2541038346692864,0.2902216911315918,0.031119267145792644,0.0002516508102416992,0.013262043038866609,0.008150438467661541,0.09335780143737793,0.001051187515258789,0.03929631621001026,0.025339722633361816,614.4,71.0,239.53750605188233,406.5916666666667,8550,284,3471.394084354136,4992.666666666667,751.5,66.0,283.88316472422764,428.4659090909091,7209,198,3109.5303905895503,3535.5,16,5,4.4969125210773475,10.333333333333334,vpn
461,192.168.1.78:60426<-->81.200.154.28:443,15.000570058822632,0.0,0.8555924654006958,25.667773962020874,1514,54,593.6129032258065,18402,66,0.14853471517562866,0.04473794590343128,0.037397195943555846,0.09100101165699237,1.1882777214050293,0.2370891571044922,0.3821699790831744,0.5481473207473755,0.02094399929046631,3.2016209193638393e-06,0.008842915711401663,0.005638284342629568,0.04188799858093262,2.2411346435546875e-05,0.01718996943396718,0.01236814260482788,1147.4,66.0,441.12841343016737,442.12083333333334,11474,198,4653.4452492212695,4441.25,1514.0,66.0,559.1801502464904,617.96875,9084,198,3617.409363066337,3803.0,12,4,3.344772040064913,7.75,vpn
462,192.168.1.78:63035<-->81.200.154.28:443,1.675779104232788,0.0,0.07620673179626465,2.2862019538879395,1514,66,491.4516129032258,15235,66,0.0810846487681071,0.0011751413345336913,0.029206737460022697,0.03606207930680477,0.25693321228027344,0.011751413345336914,0.10548145853169281,0.147300124168396,0.003724336624145508,0.000988006591796875,0.0011108483875493505,0.0018146499991416932,0.011751413345336914,0.00197601318359375,0.0038559930515100456,0.008036255836486816,707.4545454545455,71.0,280.2841410506808,345.69696969696975,7782,222,3446.726127791415,3663.0,707.4545454545455,66.0,278.46692496948174,424.89141414141415,7782,198,3311.692269444732,3717.25,12,3,3.832427429188973,7.75,vpn
463,192.168.1.78:59793<-->81.200.154.28:443,0.15704917907714844,9.5367431640625e-07,0.026244839032491047,0.7873451709747314,1514,66,527.4516129032259,16351,66,0.09473633766174316,0.023083751851862126,0.028112554818797087,0.060952749216195305,0.4736816883087158,0.23996543884277344,0.09485931563215114,0.31089574098587036,0.045193719863891604,7.43865966796875e-05,0.016549007249779413,0.008197186390558879,0.225968599319458,0.000148773193359375,0.08316485829774865,0.04011376698811849,1305.8,71.0,502.8375844340242,501.4916666666666,6580,284,3085.871068272296,3469.5,1247.6666666666667,66.0,451.375591162152,549.2129629629629,6382,198,2205.772231870029,2397.1666666666665,12,5,2.680951323690902,7.75,vpn
