,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,max_feature_mean_func_interpacket_interval_per_0.2,min_feature_mean_func_interpacket_interval_per_0.2,std_feature_mean_func_interpacket_interval_per_0.2,mean_feature_mean_func_interpacket_interval_per_0.2,max_feature_sum_func_interpacket_interval_per_0.2,min_feature_sum_func_interpacket_interval_per_0.2,std_feature_sum_func_interpacket_interval_per_0.2,mean_feature_sum_func_interpacket_interval_per_0.2,max_feature_mean_func_interpacket_interval_per_0.05,min_feature_mean_func_interpacket_interval_per_0.05,std_feature_mean_func_interpacket_interval_per_0.05,mean_feature_mean_func_interpacket_interval_per_0.05,max_feature_sum_func_interpacket_interval_per_0.05,min_feature_sum_func_interpacket_interval_per_0.05,std_feature_sum_func_interpacket_interval_per_0.05,mean_feature_sum_func_interpacket_interval_per_0.05,max_feature_mean_func_packet_length_per_0.2,min_feature_mean_func_packet_length_per_0.2,std_feature_mean_func_packet_length_per_0.2,mean_feature_mean_func_packet_length_per_0.2,max_feature_sum_func_packet_length_per_0.2,min_feature_sum_func_packet_length_per_0.2,std_feature_sum_func_packet_length_per_0.2,mean_feature_sum_func_packet_length_per_0.2,max_feature_mean_func_packet_length_per_0.05,min_feature_mean_func_packet_length_per_0.05,std_feature_mean_func_packet_length_per_0.05,mean_feature_mean_func_packet_length_per_0.05,max_feature_sum_func_packet_length_per_0.05,min_feature_sum_func_packet_length_per_0.05,std_feature_sum_func_packet_length_per_0.05,mean_feature_sum_func_packet_length_per_0.05,max_feature_packet_number_per_0.2,min_feature_packet_number_per_0.2,std_feature_packet_number_per_0.2,mean_feature_packet_number_per_0.2,label
162,192.168.1.78:51846<-->172.224.94.16:443,16.642521142959595,0.029772043228149414,4.792769900957743,143.7830970287323,83,71,75.29032258064517,2334,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.24206145913796356,1.9375,normal
163,192.168.1.78:52585<-->185.15.59.224:443,0.060357093811035156,9.5367431640625e-07,0.0074045658111572266,0.2221369743347168,1514,66,496.0,15376,66,0.14793528829302108,0.14793528829302108,0.0,0.14793528829302108,4.14218807220459,4.14218807220459,0.0,4.14218807220459,0.0018828312555948894,0.0006409883499145508,0.0005405021414732453,0.001129407731313554,0.01210165023803711,0.0012819766998291016,0.00492175735937767,0.008226871490478516,496.37931034482756,496.37931034482756,0.0,496.37931034482756,14395.0,14395.0,0.0,14395.0,708.4285714285714,241.0,191.28017687981406,484.0200501253133,9550.0,723.0,3604.5789706365927,5077.333333333333,29,2,13.5,15.5,normal
164,212.41.1.91:443<-->192.168.1.78:52366,0.14490985870361328,0.0,0.006214300791422526,0.18642902374267578,1514,66,591.6451612903226,18341,66,0.1269278128941854,0.1269278128941854,0.0,0.1269278128941854,3.8078343868255615,3.8078343868255615,0.0,3.8078343868255615,0.019597196578979494,0.01023246260250316,0.004682366988238167,0.014914829590741327,0.19597196578979492,0.1739518642425537,0.011010050773620605,0.18496191501617432,591.6451612903226,591.6451612903226,0.0,591.6451612903226,18341.0,18341.0,0.0,18341.0,646.85,491.27272727272725,77.78863636363639,569.0613636363637,12937.0,5404.0,3766.5,9170.5,31,31,0.0,31.0,normal
165,192.168.1.78:50729<-->17.253.39.51:443,0.03917098045349121,0.0,0.0025785366694132486,0.07735610008239746,1392,74,589.8387096774194,18285,1242,0.053705660502115886,0.053705660502115886,0.0,0.053705660502115886,1.6111698150634766,1.6111698150634766,0.0,1.6111698150634766,0.040588792165120444,0.00015245543585883247,0.020218168364630806,0.020370623800489637,0.6088318824768066,0.0013720989227294922,0.3037298917770386,0.30510199069976807,589.8387096774194,589.8387096774194,0.0,589.8387096774194,18285.0,18285.0,0.0,18285.0,632.6666666666666,562.7894736842105,34.938596491228054,597.7280701754386,10693.0,7592.0,1550.5,9142.5,31,31,0.0,31.0,normal
166,193.22.151.5:443<-->192.168.1.78:52577,0.010268211364746094,0.0,0.001120766003926595,0.03362298011779785,1464,66,628.8709677419355,19495,1464,0.023277815183003744,0.023277815183003744,0.0,0.023277815183003744,0.6983344554901123,0.6983344554901123,0.0,0.6983344554901123,0.023277815183003744,0.023277815183003744,0.0,0.023277815183003744,0.6983344554901123,0.6983344554901123,0.0,0.6983344554901123,628.8709677419355,628.8709677419355,0.0,628.8709677419355,19495.0,19495.0,0.0,19495.0,628.8709677419355,628.8709677419355,0.0,628.8709677419355,19495.0,19495.0,0.0,19495.0,31,31,0.0,31.0,normal
167,192.168.1.78:65322<-->172.224.40.136:443,20.000524044036865,0.0,2.3164997284228983,60.22899293899536,1392,73,355.0,9585,73,0.12890172004699707,0.12890172004699707,0.0,0.12890172004699707,2.5780344009399414,2.5780344009399414,0.0,2.5780344009399414,0.0065506371584805574,0.004303625651768276,0.0011235057533561408,0.005427131405124417,0.07205700874328613,0.03012537956237793,0.0209658145904541,0.05109119415283203,433.5238095238095,433.5238095238095,0.0,433.5238095238095,9104.0,9104.0,0.0,9104.0,658.25,139.16666666666666,259.5416666666667,398.7083333333333,5266.0,1670.0,1798.0,3468.0,21,1,7.812809993849844,5.4,normal
168,192.168.1.78:52658<-->142.250.180.74:443,239.9631450176239,9.5367431640625e-07,8.007509565353393,240.2252869606018,1466,66,324.96774193548384,10074,66,0.10033973455429077,0.0001729726791381836,0.04720938482374659,0.03357558647791544,2.0067946910858154,0.0003459453582763672,0.9456783328678514,0.6694036324818929,0.03758072853088379,0.0001729726791381836,0.014302661695832088,0.010749305619133844,0.1217954158782959,0.0003459453582763672,0.055592002381007984,0.04943671226501465,182.72222222222223,103.33333333333333,32.54165843357837,140.96296296296296,3289.0,310.0,1300.7086102924393,1473.3333333333333,574.8,72.66666666666667,192.38349940793893,192.79333333333335,5748.0,218.0,2128.4420593476348,1511.0,21,3,7.717224601860151,10.333333333333334,normal
169,192.168.1.78:52050<-->149.154.165.96:443,0.05364489555358887,0.0,0.00746920108795166,0.2240760326385498,1294,66,727.4193548387096,22550,1294,0.14639347249811346,0.010231324604579381,0.06808107394676703,0.07831239855134642,3.220656394958496,0.07161927223205566,1.5745185613632202,1.6461378335952759,0.01585996150970459,0.0001785755157470703,0.007359070833247472,0.007662653923034668,0.22203946113586426,0.0003571510314941406,0.09039316701245663,0.07350349426269531,1294.0,637.1304347826087,328.4347826086956,965.5652173913044,14654.0,7764.0,3445.0,11209.0,894.9444444444445,135.66666666666666,358.1326125491733,532.8194444444445,16109.0,407.0,6364.208552522458,5618.0,23,8,7.5,15.5,normal
170,192.168.1.78:52318<-->17.248.236.66:443,0.05634903907775879,9.5367431640625e-07,0.006176161766052246,0.18528485298156738,1514,66,383.64516129032256,11893,66,0.13303836981455486,0.13303836981455486,0.0,0.13303836981455486,3.9911510944366455,3.9911510944366455,0.0,3.9911510944366455,0.005224084854125977,0.0006885528564453125,0.0021377069810693634,0.0037117269304063586,0.0783381462097168,0.001377105712890625,0.031956899853918946,0.04398536682128906,143.84,143.84,0.0,143.84,3596.0,3596.0,0.0,3596.0,604.0625,83.66666666666667,217.9143511756453,309.57638888888886,9665.0,723.0,4208.2459792914,3713.6666666666665,31,31,0.0,31.0,normal
171,192.168.1.78:56258<-->172.224.40.132:443,20.003834009170532,0.0,2.3164022335639367,60.22645807266235,1392,73,356.55555555555554,9627,73,0.1364858031272888,0.1364858031272888,0.0,0.1364858031272888,2.7297160625457764,2.7297160625457764,0.0,2.7297160625457764,0.0067092180252075195,0.005224267641703288,0.0007424751917521157,0.005966742833455404,0.08051061630249023,0.03134560585021973,0.024582505226135254,0.05592811107635498,435.5238095238095,435.5238095238095,0.0,435.5238095238095,9146.0,9146.0,0.0,9146.0,742.1428571428571,137.15384615384616,302.49450549450546,439.64835164835165,5195.0,1783.0,1706.0,3489.0,21,1,7.812809993849844,5.4,normal
172,192.168.1.78:52436<-->176.58.50.243:443,0.020598888397216797,9.5367431640625e-07,0.001614832878112793,0.04844498634338379,1514,66,790.0967741935484,24493,1514,0.029453126589457194,0.029453126589457194,0.0,0.029453126589457194,0.8835937976837158,0.8835937976837158,0.0,0.8835937976837158,0.029453126589457194,0.029453126589457194,0.0,0.029453126589457194,0.8835937976837158,0.8835937976837158,0.0,0.8835937976837158,790.0967741935484,790.0967741935484,0.0,790.0967741935484,24493.0,24493.0,0.0,24493.0,790.0967741935484,790.0967741935484,0.0,790.0967741935484,24493.0,24493.0,0.0,24493.0,31,31,0.0,31.0,normal
173,192.168.1.78:52646<-->104.18.39.85:443,120.51311182975769,3.0994415283203125e-06,4.164395792730923,120.76747798919678,1474,66,321.06666666666666,9632,66,0.1200562318166097,0.018933773040771484,0.050561229387919106,0.06949500242869058,2.5211808681488037,0.1136026382446289,1.2037891149520874,1.3173917531967163,0.03497598171234131,0.018933773040771484,0.00667674613951525,0.028345205386479694,0.3497598171234131,0.07547402381896973,0.10511992868511658,0.1776004433631897,244.0,70.0,87.0,157.0,4636.0,420.0,2108.0,2528.0,583.8333333333334,70.0,210.6305979206673,256.17045454545456,3503.0,218.0,1539.9287929966113,1855.25,22,1,8.831760866327848,10.0,normal
174,192.168.1.78:52410<-->142.250.180.78:443,238.26124596595764,9.5367431640625e-07,8.0259850025177,240.779550075531,1466,66,398.4193548387097,12351,66,0.1186854498726981,0.00048363208770751953,0.05003869391294749,0.06894561109088716,0.8766775131225586,0.0009672641754150391,0.4024360064715377,0.5694809754689535,0.03818305333455404,0.00048363208770751953,0.016805552139738996,0.02167920200597672,0.15246129035949707,0.0009672641754150391,0.05639823483976625,0.08438032865524292,603.1428571428571,103.33333333333333,204.4878380726519,343.74206349206344,8444.0,310.0,3424.9511918663407,3784.0,764.3,72.66666666666667,281.0167264693608,283.8666666666666,7643.0,218.0,3086.748815501514,2335.5,14,1,4.428247395979588,3.875,normal
175,192.168.1.78:52332<-->142.251.143.69:443,0.039270877838134766,9.5367431640625e-07,0.005880029996236166,0.17640089988708496,1466,66,455.19354838709677,14111,66,0.10704495112101237,0.10704495112101237,0.0,0.10704495112101237,3.211348533630371,3.211348533630371,0.0,3.211348533630371,0.03753121693929037,0.018408489227294923,0.008885685996898686,0.024969106250339084,0.2845141887664795,0.1125936508178711,0.07051691094853504,0.19373091061909994,455.19354838709677,455.19354838709677,0.0,455.19354838709677,14111.0,14111.0,0.0,14111.0,670.1875,72.66666666666667,280.37373877645956,273.6921296296296,10723.0,218.0,4841.620275165008,3881.6666666666665,31,31,0.0,31.0,normal
176,192.168.1.78:62028<-->142.250.180.78:443,0.040341854095458984,9.5367431640625e-07,0.00680151692143193,0.1836409568786621,1294,63,471.14285714285717,13192,1242,0.10069277551439074,0.10069277551439074,0.0,0.10069277551439074,2.71870493888855,2.71870493888855,0.0,2.71870493888855,0.045018482208251956,0.0020692944526672363,0.017594826512278814,0.022509690125783285,0.30661940574645996,0.008277177810668945,0.1259027760686743,0.17999633153279623,471.14285714285717,471.14285714285717,0.0,471.14285714285717,13192.0,13192.0,0.0,13192.0,1242.0,69.8,494.27688821370384,568.4333333333333,6296.0,349.0,2783.393731879604,4285.0,28,28,0.0,28.0,normal
177,192.168.1.78:63301<-->142.250.180.78:443,0.17355108261108398,9.5367431640625e-07,0.011933334668477376,0.3580000400543213,1294,68,737.4516129032259,22861,1242,0.10509724617004394,3.635883331298828e-06,0.05254680514335632,0.05255044102668762,2.6274311542510986,1.4543533325195312e-05,1.3137083053588867,1.313722848892212,0.04608378410339355,3.635883331298828e-06,0.017812754982124156,0.0183869739373525,0.25800299644470215,1.4543533325195312e-05,0.11554650855619672,0.12955939769744873,1242.0,640.5769230769231,300.71153846153845,941.2884615384615,16655.0,4968.0,5843.5,10811.5,1242.0,182.5,448.67370820142,819.9903846153846,7975.0,1095.0,2527.320616779755,5062.0,26,5,10.5,15.5,normal
178,192.168.1.78:52051<-->149.154.167.223:443,14.099353075027466,9.5367431640625e-07,0.47965916792551677,14.389775037765503,1294,66,566.6774193548387,17567,1294,0.13406883478164672,0.056343793869018555,0.03886252045631408,0.09520631432533264,2.6813766956329346,0.2817189693450928,1.199828863143921,1.4815478324890137,0.02768954634666443,0.00016450881958007812,0.011233475636022986,0.009300929804642996,0.22151637077331543,0.0003666877746582031,0.0924336593637229,0.06255114078521729,682.4583333333334,116.6,282.9291666666667,399.5291666666667,16379.0,583.0,7898.0,8481.0,789.8571428571429,67.33333333333333,331.04200396629835,456.38095238095235,11058.0,202.0,4370.90896582164,4125.75,24,1,9.877021593352703,10.333333333333334,normal
179,192.168.1.78:52714<-->17.248.236.69:443,0.09724998474121094,9.5367431640625e-07,0.014616600672403971,0.43849802017211914,1514,66,621.8709677419355,19278,66,0.13007024356297084,0.07469017165047782,0.027690035956246507,0.10238020760672434,1.5684936046600342,0.9104917049407959,0.32900094985961914,1.239492654800415,0.010646411350795202,6.691614786783855e-05,0.004542839336169558,0.003448949919806586,0.0745248794555664,0.00020074844360351562,0.032371698927286106,0.02330013116200765,693.2272727272727,495.125,99.05113636363637,594.1761363636364,15251.0,3961.0,5645.0,9606.0,1031.3333333333333,180.85714285714286,345.6483977882004,680.1706349206348,6452.0,723.0,1832.2864056206447,2964.8333333333335,22,1,8.73053390247253,10.333333333333334,normal
180,192.168.1.78:52546<-->51.81.254.11:443,14.951061010360718,0.0,0.536504062016805,16.09512186050415,1514,66,225.96774193548387,7005,66,0.03397774696350098,0.0003529787063598633,0.013853630854208775,0.010061967372894286,0.10193324089050293,0.0007059574127197266,0.03796513912318068,0.03871190547943115,0.0034815073013305664,0.0003529787063598633,0.0013003845768894057,0.0020900408426920572,0.02785205841064453,0.0007059574127197266,0.012057604603976963,0.017638127009073894,241.0,88.0,54.602788618095765,163.86607142857144,1216.0,611.0,227.96984449702992,857.5,241.0,88.0,62.612836918149426,167.57142857142858,1216.0,723.0,205.64100326107686,939.6666666666666,11,1,3.697765458727081,4.428571428571429,normal
181,192.168.1.78:52426<-->87.250.247.181:443,60.06639909744263,0.0,2.0043622334798177,60.13086700439453,1274,66,261.61290322580646,8110,66,0.03959184107573136,0.00016454855600992838,0.019713646259860714,0.019878194815870644,0.9106123447418213,0.0009872913360595703,0.45481252670288086,0.45579981803894043,0.034083276987075806,5.3942203521728516e-05,0.016015575744869295,0.011433922582202487,0.27266621589660645,0.0004315376281738281,0.12820186641234388,0.09136168162027995,179.1904761904762,70.0,54.5952380952381,124.5952380952381,3763.0,420.0,1671.5,2091.5,442.5,70.0,172.9513419047874,198.0,6195.0,420.0,2669.359015860466,2422.3333333333335,24,7,8.5,15.5,normal
182,192.168.1.78:63370<-->142.251.143.74:443,0.04064202308654785,9.5367431640625e-07,0.006144261360168457,0.1843278408050537,1294,64,594.7096774193549,18436,1242,0.12177129586537679,0.12177129586537679,0.0,0.12177129586537679,3.6531388759613037,3.6531388759613037,0.0,3.6531388759613037,0.045377349853515624,0.01398739218711853,0.012841506597038501,0.030266630365735004,0.4400920867919922,0.11189913749694824,0.13596947319837466,0.25962599118550617,594.7096774193549,594.7096774193549,0.0,594.7096774193549,18436.0,18436.0,0.0,18436.0,1242.0,468.0,352.39620098567434,744.6888888888889,7861.0,4212.0,1491.9415389201936,6094.333333333333,31,31,0.0,31.0,normal
183,192.168.1.78:50980<-->17.253.39.51:443,0.03207898139953613,0.0,0.002392697334289551,0.07178092002868652,1392,74,580.1290322580645,17984,1242,0.04787805875142415,0.04787805875142415,0.0,0.04787805875142415,1.4363417625427246,1.4363417625427246,0.0,1.4363417625427246,0.03347374711717878,0.0015635291735331218,0.015955108971822826,0.01751863814535595,0.46863245964050293,0.01876235008239746,0.22493505477905273,0.2436974048614502,580.1290322580645,580.1290322580645,0.0,580.1290322580645,17984.0,17984.0,0.0,17984.0,591.7222222222222,564.0769230769231,13.822649572649539,577.8995726495726,10651.0,7333.0,1659.0,8992.0,31,31,0.0,31.0,normal
184,192.168.1.78:59228<-->17.253.39.51:443,0.036895036697387695,9.5367431640625e-07,0.004254833857218424,0.12764501571655273,1392,74,630.3870967741935,19542,1242,0.051028560709070275,0.051028560709070275,0.0,0.051028560709070275,1.3777711391448975,1.3777711391448975,0.0,1.3777711391448975,0.03884969817267524,7.023130144391741e-05,0.017587303329955624,0.014043690035582848,0.34964728355407715,0.0004916191101074219,0.16321364763301568,0.11885372797648112,630.3870967741935,630.3870967741935,0.0,630.3870967741935,19542.0,19542.0,0.0,19542.0,804.4,278.3333333333333,216.10844525316307,558.374074074074,10663.0,835.0,4155.564221619009,6514.0,31,31,0.0,31.0,normal
185,193.22.149.16:443<-->192.168.1.78:52522,0.008068084716796875,0.0,0.001080759366353353,0.032422780990600586,1464,66,636.8387096774194,19742,1464,0.022802329063415526,0.022802329063415526,0.0,0.022802329063415526,0.6840698719024658,0.6840698719024658,0.0,0.6840698719024658,0.022802329063415526,0.022802329063415526,0.0,0.022802329063415526,0.6840698719024658,0.6840698719024658,0.0,0.6840698719024658,636.8387096774194,636.8387096774194,0.0,636.8387096774194,19742.0,19742.0,0.0,19742.0,636.8387096774194,636.8387096774194,0.0,636.8387096774194,19742.0,19742.0,0.0,19742.0,31,31,0.0,31.0,normal
186,193.22.149.63:443<-->192.168.1.78:52093,0.008971929550170898,9.5367431640625e-07,0.0009695688883463541,0.029087066650390625,1464,66,636.8387096774194,19742,1464,0.021225468317667643,0.021225468317667643,0.0,0.021225468317667643,0.6367640495300293,0.6367640495300293,0.0,0.6367640495300293,0.021225468317667643,0.021225468317667643,0.0,0.021225468317667643,0.6367640495300293,0.6367640495300293,0.0,0.6367640495300293,636.8387096774194,636.8387096774194,0.0,636.8387096774194,19742.0,19742.0,0.0,19742.0,636.8387096774194,636.8387096774194,0.0,636.8387096774194,19742.0,19742.0,0.0,19742.0,31,31,0.0,31.0,normal
187,192.168.1.78:64878<-->142.250.150.84:443,0.02602100372314453,0.0,0.004073731104532878,0.12221193313598633,1294,68,630.5806451612904,19548,1242,0.05410031761441912,0.05410031761441912,0.0,0.05410031761441912,1.5148088932037354,1.5148088932037354,0.0,1.5148088932037354,0.03690958023071289,0.014452751945046818,0.011228414142833036,0.025681166087879854,0.3690958023071289,0.2456967830657959,0.061699509620666504,0.3073962926864624,630.5806451612904,630.5806451612904,0.0,630.5806451612904,19548.0,19548.0,0.0,19548.0,1206.6666666666667,130.57142857142858,538.047619047619,668.6190476190477,10860.0,1828.0,4516.0,6344.0,31,31,0.0,31.0,normal
188,192.168.1.78:52584<-->185.15.59.240:443,0.0579068660736084,9.5367431640625e-07,0.005930900573730469,0.17792701721191406,1514,66,625.8387096774194,19401,66,0.1466564098993937,0.1466564098993937,0.0,0.1466564098993937,4.3996922969818115,4.3996922969818115,0.0,4.3996922969818115,0.01791267924838596,0.0005105733871459961,0.007564551635614533,0.007374478159127412,0.16121411323547363,0.0010211467742919922,0.06620942338748448,0.07381272315979004,625.8387096774194,625.8387096774194,0.0,625.8387096774194,19401.0,19401.0,0.0,19401.0,752.2941176470588,241.0,212.4976106159626,524.7980392156863,12789.0,723.0,4946.026283795912,6441.0,31,31,0.0,31.0,normal
189,192.168.1.78:52335<-->104.21.30.116:443,0.02773594856262207,9.5367431640625e-07,0.004075272878011068,0.12225818634033203,1514,66,533.9677419354839,16553,66,0.09621355533599854,0.09621355533599854,0.0,0.09621355533599854,2.886406660079956,2.886406660079956,0.0,2.886406660079956,0.0298360538482666,0.02429342269897461,0.0027713155746459956,0.027064738273620603,0.745901346206665,0.07288026809692383,0.3365105390548706,0.40939080715179443,533.9677419354839,533.9677419354839,0.0,533.9677419354839,16553.0,16553.0,0.0,16553.0,603.3076923076923,71.0,266.15384615384613,337.15384615384613,15686.0,284.0,7701.0,7985.0,31,31,0.0,31.0,normal
190,192.168.1.78:52706<-->142.251.143.36:443,218.24556183815002,0.0,7.282327405611674,218.46982216835022,1466,66,349.06451612903226,10821,66,0.11173107073857234,0.01419671376546224,0.04876717848655505,0.06296389225201729,2.905007839202881,0.04259014129638672,1.431208848953247,1.4737989902496338,0.03734978040059408,0.007556265050714666,0.012040474748645315,0.016952876114484036,0.11204934120178223,0.04259014129638672,0.025017911520183043,0.07685708999633789,153.4090909090909,81.75,35.82954545454545,117.57954545454545,3375.0,327.0,1524.0,1851.0,827.4444444444445,72.66666666666667,323.31226467343197,267.5334595959596,7447.0,218.0,3019.5720205850366,2240.75,27,4,11.5,15.5,normal
191,192.168.1.78:52614<-->17.248.236.65:443,0.052390098571777344,9.5367431640625e-07,0.0056395371754964195,0.16918611526489258,1514,66,387.258064516129,12005,66,0.12511149247487385,0.12511149247487385,0.0,0.12511149247487385,3.753344774246216,3.753344774246216,0.0,3.753344774246216,0.004615340914045062,0.0034140240062366834,0.0006006584539041892,0.004014682460140873,0.06461477279663086,0.037554264068603516,0.013530254364013672,0.05108451843261719,148.32,148.32,0.0,148.32,3708.0,3708.0,0.0,3708.0,645.0666666666667,85.4,279.83333333333337,365.23333333333335,9676.0,854.0,4411.0,5265.0,31,31,0.0,31.0,normal
192,192.168.1.78:52115<-->87.250.247.183:443,45.00173592567444,0.0,2.003569173812866,60.107075214385986,1274,54,242.0,7502,66,0.03259855508804321,0.00011591116587320964,0.016241321961085,0.01635723312695821,0.6519711017608643,0.0006954669952392578,0.3256378173828125,0.32633328437805176,0.03259855508804321,0.00011591116587320964,0.016241321961085,0.01635723312695821,0.6519711017608643,0.0006954669952392578,0.3256378173828125,0.32633328437805176,130.55555555555554,70.0,30.27777777777777,100.27777777777777,2350.0,420.0,965.0,1385.0,164.94444444444446,70.0,47.47222222222223,117.47222222222223,2969.0,420.0,1274.5,1694.5,22,2,8.498365855987974,10.333333333333334,normal
193,192.168.1.78:52376<-->87.250.247.181:443,45.00274109840393,0.0,1.501750103632609,45.05250310897827,1274,54,287.7741935483871,8921,66,0.03035236227101293,0.03035236227101293,0.0,0.03035236227101293,0.880218505859375,0.880218505859375,0.0,0.880218505859375,0.03035236227101293,0.03035236227101293,0.0,0.03035236227101293,0.880218505859375,0.880218505859375,0.0,0.880218505859375,186.85185185185185,186.85185185185185,0.0,186.85185185185185,5045.0,5045.0,0.0,5045.0,186.85185185185185,186.85185185185185,0.0,186.85185185185185,5045.0,5045.0,0.0,5045.0,30,1,14.5,15.5,normal
194,192.168.1.78:52084<-->104.18.39.85:443,120.51495599746704,9.5367431640625e-07,4.16391397344655,120.75350522994995,1474,66,321.03333333333336,9631,66,0.10987079711187453,0.01927173137664795,0.04529953286761329,0.06457126424426124,2.3072867393493652,0.1156303882598877,1.0958281755447388,1.2114585638046265,0.03419774228876287,0.01927173137664795,0.006263658552558169,0.02759738528367245,0.3761751651763916,0.07154035568237305,0.11681909366900502,0.1821780800819397,243.94736842105263,70.0,86.97368421052632,156.9736842105263,4635.0,420.0,2107.5,2527.5,583.6666666666666,70.0,210.56578247391516,256.1287878787879,3502.0,218.0,1539.6613263961656,1855.0,22,1,8.831760866327848,10.0,normal
195,192.168.1.78:58664<-->17.253.39.51:443,0.03369402885437012,0.0,0.005279429753621419,0.15838289260864258,1392,72,626.8064516129032,19431,1392,0.08238157431284586,0.08238157431284586,0.0,0.08238157431284586,2.471447229385376,2.471447229385376,0.0,2.471447229385376,0.037827491760253906,0.01746843411372258,0.008558667860312152,0.02909172956760113,0.22708964347839355,0.12791705131530762,0.046721045614438295,0.19399054845174155,626.8064516129032,626.8064516129032,0.0,626.8064516129032,19431.0,19431.0,0.0,19431.0,755.2727272727273,485.1666666666667,111.40533494934967,609.0036075036076,8308.0,2911.0,2521.84733875784,6477.0,31,31,0.0,31.0,normal
196,192.168.1.78:52278<-->17.248.236.65:443,0.05357789993286133,0.0,0.005876763661702474,0.17630290985107422,1514,66,385.51612903225805,11951,66,0.12582794030507405,0.12582794030507405,0.0,0.12582794030507405,3.7748382091522217,3.7748382091522217,0.0,3.7748382091522217,0.04979896545410156,0.00493628978729248,0.02094006332379278,0.02018978065914578,0.09959793090820312,0.049362897872924805,0.021408580392652556,0.07882404327392578,146.2,146.2,0.0,146.2,3655.0,3655.0,0.0,3655.0,605.5,72.66666666666667,247.74527412340302,255.24074074074073,9688.0,218.0,4336.099117358314,3564.6666666666665,31,31,0.0,31.0,normal
197,192.168.1.78:52336<-->17.248.214.69:443,0.05886101722717285,9.5367431640625e-07,0.00775916576385498,0.23277497291564941,1514,66,389.03225806451616,12060,66,0.12669618924458823,0.0011439323425292969,0.06277612845102946,0.06392006079355876,3.420797109603882,0.0022878646850585938,1.7092546224594116,1.7115424871444702,0.0033564037746853298,0.0005561113357543945,0.001138360728984952,0.0019473232265211577,0.03552699089050293,0.001112222671508789,0.015702209140828618,0.01728367805480957,267.3333333333333,171.1304347826087,48.10144927536231,219.231884057971,3936.0,802.0,1567.0,2369.0,647.6428571428571,73.75,209.98322440941763,307.4315476190476,9067.0,590.0,3621.644688535859,2795.5,28,3,12.5,15.5,normal
198,192.168.1.78:52076<-->91.105.192.100:443,0.027595996856689453,0.0,0.0028849045435587564,0.0865471363067627,1294,66,902.0322580645161,27963,1294,0.06772551536560059,0.06772551536560059,0.0,0.06772551536560059,2.0317654609680176,2.0317654609680176,0.0,2.0317654609680176,0.02608068784077962,0.019178032875061035,0.003451327482859293,0.022629360357920326,0.4986288547515869,0.07824206352233887,0.21019339561462402,0.2884354591369629,902.0322580645161,902.0322580645161,0.0,902.0322580645161,27963.0,27963.0,0.0,27963.0,983.8148148148148,72.66666666666667,455.574074074074,528.2407407407408,26563.0,218.0,13172.5,13390.5,31,31,0.0,31.0,normal
199,193.22.149.13:443<-->192.168.1.78:52308,0.01127481460571289,9.5367431640625e-07,0.0010096311569213867,0.0302889347076416,1464,66,591.7096774193549,18343,66,0.022560866673787434,0.022560866673787434,0.0,0.022560866673787434,0.676826000213623,0.676826000213623,0.0,0.676826000213623,0.022560866673787434,0.022560866673787434,0.0,0.022560866673787434,0.676826000213623,0.676826000213623,0.0,0.676826000213623,591.7096774193549,591.7096774193549,0.0,591.7096774193549,18343.0,18343.0,0.0,18343.0,591.7096774193549,591.7096774193549,0.0,591.7096774193549,18343.0,18343.0,0.0,18343.0,31,31,0.0,31.0,normal
200,192.168.1.78:52251<-->17.248.214.70:443,0.052911996841430664,0.0,0.010660902659098307,0.3198270797729492,1514,66,537.6774193548387,16668,66,0.12295244421277728,0.03365453084309896,0.044648956684839154,0.07830348752793811,1.7213342189788818,0.5048179626464844,0.6082581281661987,1.113076090812683,0.01739029884338379,4.5299530029296875e-05,0.0067519682176178835,0.005499201047988165,0.08695149421691895,0.00013589859008789062,0.03461335843805011,0.029479169845581056,543.9333333333333,531.8125,6.06041666666664,537.8729166666667,8509.0,8159.0,175.0,8334.0,790.0,193.5,246.1440739175261,508.77619047619044,4318.0,723.0,1433.1224092867992,2789.4,16,15,0.5,15.5,normal
201,192.168.1.78:49973<-->17.253.39.51:443,0.03627300262451172,0.0,0.0028982003529866534,0.08694601058959961,1392,74,544.0,16864,1242,0.051113319396972653,0.051113319396972653,0.0,0.051113319396972653,1.5333995819091797,1.5333995819091797,0.0,1.5333995819091797,0.03819050508386949,0.0021048545837402343,0.018042825250064627,0.02014767983380486,0.6492385864257812,0.021048545837402344,0.31409502029418945,0.3351435661315918,544.0,544.0,0.0,544.0,16864.0,16864.0,0.0,16864.0,563.8421052631579,512.5833333333334,25.629385964912274,538.2127192982457,10713.0,6151.0,2281.0,8432.0,31,31,0.0,31.0,normal
